uavsar_path,flood_mask_path
2025_Tile_Data/UAVSAR/tile_20_44.tif,2025_Tile_Data/flood_change_mask_tiles/tile_20_44.tif
2025_Tile_Data/UAVSAR/tile_33_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_33_48.tif
2025_Tile_Data/UAVSAR/tile_31_36.tif,2025_Tile_Data/flood_change_mask_tiles/tile_31_36.tif
2025_Tile_Data/UAVSAR/tile_13_53.tif,2025_Tile_Data/flood_change_mask_tiles/tile_13_53.tif
2025_Tile_Data/UAVSAR/tile_26_54.tif,2025_Tile_Data/flood_change_mask_tiles/tile_26_54.tif
2025_Tile_Data/UAVSAR/tile_28_17.tif,2025_Tile_Data/flood_change_mask_tiles/tile_28_17.tif
2025_Tile_Data/UAVSAR/tile_41_34.tif,2025_Tile_Data/flood_change_mask_tiles/tile_41_34.tif
2025_Tile_Data/UAVSAR/tile_29_68.tif,2025_Tile_Data/flood_change_mask_tiles/tile_29_68.tif
2025_Tile_Data/UAVSAR/tile_46_45.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_45.tif
2025_Tile_Data/UAVSAR/tile_10_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_10_48.tif
2025_Tile_Data/UAVSAR/tile_15_52.tif,2025_Tile_Data/flood_change_mask_tiles/tile_15_52.tif
2025_Tile_Data/UAVSAR/tile_30_69.tif,2025_Tile_Data/flood_change_mask_tiles/tile_30_69.tif
2025_Tile_Data/UAVSAR/tile_42_23.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_23.tif
2025_Tile_Data/UAVSAR/tile_14_54.tif,2025_Tile_Data/flood_change_mask_tiles/tile_14_54.tif
2025_Tile_Data/UAVSAR/tile_46_39.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_39.tif
2025_Tile_Data/UAVSAR/tile_16_55.tif,2025_Tile_Data/flood_change_mask_tiles/tile_16_55.tif
2025_Tile_Data/UAVSAR/tile_25_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_25_22.tif
2025_Tile_Data/UAVSAR/tile_7_47.tif,2025_Tile_Data/flood_change_mask_tiles/tile_7_47.tif
2025_Tile_Data/UAVSAR/tile_49_40.tif,2025_Tile_Data/flood_change_mask_tiles/tile_49_40.tif
2025_Tile_Data/UAVSAR/tile_28_43.tif,2025_Tile_Data/flood_change_mask_tiles/tile_28_43.tif
2025_Tile_Data/UAVSAR/tile_34_21.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_21.tif
2025_Tile_Data/UAVSAR/tile_35_60.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_60.tif
2025_Tile_Data/UAVSAR/tile_21_21.tif,2025_Tile_Data/flood_change_mask_tiles/tile_21_21.tif
2025_Tile_Data/UAVSAR/tile_30_19.tif,2025_Tile_Data/flood_change_mask_tiles/tile_30_19.tif
